age,fitness_level,goal,gender,chest,biceps,legs,thighs,shoulders,exercise,exercise_details,diet_recommendations,rest_days,target_weight_loss,target_biceps_growth,target_belly_measurement,target_chest,target_biceps,target_legs,target_thighs,target_shoulders
52,advanced,muscle gain,female,116.60910490052478,40.86674443855912,63.28404365786324,64.59757251954863,96.02973038422024,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.687015941445247,84.57473590908268,104.44387737982915,42.27299784191403,69.04093742756874,61.51734874296459,117.65073977703473
52,advanced,weight loss,male,87.47812297995226,39.077382578792324,68.43987540066227,51.042780753777734,101.71930646799379,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,12.522005129319066,0.0,71.32164811778456,81.43681315615206,16.478972352380385,43.35889179003846,37.84653660345816,87.22194307938987
66,intermediate,weight loss,male,98.17715683706194,40.8334672115535,68.31478040437973,46.54448501984232,105.90050519330177,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.797181551492384,0.0,78.79142538195566,89.96210143660916,22.33883852758771,47.99125439393191,40.50945396883043,94.50409933296939
56,advanced,general fitness,female,87.83813699150045,40.63868282056159,67.82746062374434,62.08777116518981,119.77067098545615,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.1926735407486477,1.1028019486358338,77.00005836925979,75.81293589399216,17.486004059071686,41.38526122725436,36.70139548266695,80.69078085876954
44,advanced,muscle gain,male,111.91387450861808,27.080013516609213,67.70551187364758,48.0390520810269,128.22199771352166,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.524816757819902,84.2056333788285,101.40135437692847,43.75326248652904,65.6428474625704,60.42770901557033,111.14092805544347
43,intermediate,general fitness,male,89.94602406909648,30.571660945983016,52.352924779864374,45.499102724489774,126.75861240730625,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.0635678113174114,0.0,81.88037306931098,89.52922005909656,24.496274476744823,46.65953572544897,43.97323858739676,93.2458583339442
31,advanced,general fitness,female,115.96649185918602,30.201702722728925,52.87031416556524,54.89381359185795,109.03735130438339,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.3041168308654592,1.229455290947144,78.45247813497885,77.64030808835754,19.690764592075546,41.15356169045284,38.99572744886957,87.581003364562
34,beginner,weight loss,male,103.55776953070341,43.69174562833679,52.355588387539335,47.59833971595147,108.45380355908456,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.51127530985127,0.0,81.31637866126376,85.33859219616464,29.141917479097025,51.88878025992821,46.700551214121305,90.44493739957164
35,advanced,muscle gain,female,118.19654868093886,34.74933148100691,51.8205817760057,64.64846132707761,95.0279158061183,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.302658652291744,81.83957697782049,106.90829580888096,41.03664255057119,65.81805392374329,61.311481908677344,112.83433558698172
62,beginner,general fitness,female,95.16263194828684,27.221142654000346,57.06570570147977,45.20821973225031,128.86960506411867,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.8199655746644274,0.0,86.80467945082788,85.73923684930776,28.089560421301016,50.65231469538058,49.34215539240884,98.5951384441394
69,intermediate,weight loss,male,100.9010653157437,30.791558118600374,63.679168286492846,46.02394688377264,120.4039118862053,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.2171627415333095,0.0,77.06549490836633,84.76881378871985,24.979340499611503,46.256295559517646,43.17975122439465,89.57088561989619
46,advanced,general fitness,female,109.29864368153522,42.43803297032943,57.0938522614517,61.665679327979376,123.90273042164355,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.537186426480636,1.2484375178103582,78.40460602010201,76.2989144643118,15.075635439134734,40.09111484220146,37.463448420309945,87.70732576038183
37,intermediate,general fitness,male,114.11696593998361,41.94132756330627,64.40600666550189,49.79503392076052,99.36654662605655,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.1552544130280085,0.0,80.18161510872612,85.52077570103481,20.566269400669892,49.826992477047014,41.76286572110959,90.03414826334978
44,intermediate,weight loss,female,99.74749807109623,43.00678966881075,66.40566250040405,63.23193506767888,106.04343936299892,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.016216476583104,0.0,77.33546696711346,89.58460862493794,21.30263349144124,48.590408836895335,43.77643642371265,86.90610087277716
35,intermediate,weight loss,male,116.23513884145075,32.7705754547404,63.32429480292834,51.22274106949919,94.10580414714836,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.187443776443416,0.0,78.2399723987055,82.91042201957609,22.613441247110906,47.94991846052164,44.18277069830867,86.24826544838261
21,intermediate,muscle gain,male,89.12955229135383,37.82681922979993,59.30209452565937,46.39565302720811,127.63252421391688,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.943952216181315,88.845787187629,100.34976176794248,38.88114199390953,63.66580521295762,57.30064788751733,108.36051357329507
18,intermediate,general fitness,female,109.80396515835334,30.563478397506472,55.91034879181914,45.21183598083071,101.43316876508355,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.977205494850457,0.0,84.42190702655708,89.5092085628713,20.24235688356208,49.076129290705175,44.4561379181989,89.76892501094524
67,advanced,muscle gain,male,97.18696437747812,28.616506623047478,52.48806724910462,50.65134554114352,113.840390493951,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.7818704460152714,80.50439151684266,100.60474479827504,41.45779358650107,65.13121240610752,63.41994392140234,119.26969281347023
18,beginner,weight loss,male,88.5467419446409,25.438021518527357,59.873036558227675,54.474611509917985,96.08880115802873,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,3.8851702590116366,0.0,83.2980240324358,89.68048550057192,26.275285972627344,54.592812626936,49.78956239189296,91.34754768542895
43,advanced,weight loss,male,98.53325948807013,29.46881899378699,64.39197906739795,45.0203222185214,122.11186620153282,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.834860345824048,0.0,70.94408424603598,79.88223337283411,16.804919874742104,41.219942880686965,38.37904454215643,88.55396184412717
62,advanced,general fitness,female,115.80754685699488,37.08748273784546,60.96486423008096,56.622144050877885,97.45378669054739,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.562339878293606,1.7222837392876529,75.33128565879682,75.9742688289245,17.324148157883915,42.77881501208129,38.61693130485632,83.55855785391331
37,advanced,muscle gain,female,119.3186854951024,43.08420627213586,64.42963838580926,51.673231173494635,122.37537564244946,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.0458522858692625,80.18050685913538,108.54830556472749,40.64276304275909,69.68446907402655,61.663139990598566,115.83653065173819
69,advanced,muscle gain,male,98.74799499851689,27.668411064308835,56.704393446870014,52.80307058724823,106.07050191779317,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.337236399341679,82.27018736505114,108.75809295924572,44.920663622266744,68.83271420771656,63.823087960928866,118.85312500341296
40,beginner,general fitness,male,116.02457357322314,43.360231219308844,51.33592126110696,50.228218963962135,113.11028066281612,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.4897864014215902,0.0,88.6813334809787,90.58336454986411,26.308411714996673,50.277363775407096,46.00410225783349,96.50190123833744
27,advanced,general fitness,female,102.83790456846575,31.907704697434426,65.42195852065153,55.58090410882126,100.7883512303175,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.1396949606514735,1.069270859162692,77.81155916122454,78.90649318612381,15.074658483964045,44.547460691109166,36.29188072157403,85.53395448370425
28,intermediate,muscle gain,female,110.09552631823794,33.536568152286414,54.39448223659112,49.60245243936288,125.31105825684577,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.178288581695899,87.4940451139511,97.39582008947558,37.036832711406824,61.45165524044832,57.16778157666014,105.82660529417045
58,advanced,weight loss,female,86.58799977958381,32.299570809374934,62.325701204720474,47.69644172312941,120.39473775419759,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,10.829740283807467,0.0,70.6875840864643,80.95001678744869,18.27947808897666,44.5697801326966,36.31081078949283,83.93488785672996
58,advanced,weight loss,male,104.50591901944082,33.172162798394076,66.08585489109467,62.8129416409609,104.17095855816939,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.112154392242424,0.0,74.85877926896066,78.91517080111242,16.44807919226544,41.93897307396449,36.54649543967139,80.85089113707527
22,beginner,general fitness,female,87.45566776738467,30.183862983753304,52.782200036893535,52.81109966061105,113.41456172355325,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.6919694280834734,0.0,87.92662434626952,86.82792874265536,29.168313225262875,53.67680434233116,47.792927771350904,97.37494363125728
18,beginner,muscle gain,male,94.40162849828297,38.97209356622877,61.969894200265514,46.53860700441984,95.1595383610263,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.6333316674671956,91.00067377809486,98.42273734716598,34.09396814127281,58.67976917854303,51.28154225509008,103.43657768099634
34,intermediate,muscle gain,female,104.83850140540375,40.16366220540334,63.78748723680188,49.60645509132663,96.41889162351222,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.7611498369798415,85.92118346090103,102.60037915075765,35.92348256140134,61.10875353733374,55.240869887116695,111.63349299900554
39,advanced,muscle gain,male,113.25073182475882,41.4622578170453,64.93061733637849,51.19885896401634,111.3471048234879,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.857997198512287,82.41882234353297,108.9779625874039,44.205000239512195,68.97350823609133,60.83820165234593,113.7731953537614
51,advanced,weight loss,female,104.63127753313687,31.82579166719934,52.95333222282975,60.39292618697081,115.62395066925411,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.31919544235048,0.0,71.72178221554121,82.1089115522697,16.436453995787687,41.963077927207955,38.65755676721882,81.17884242553491
62,advanced,weight loss,male,117.76670393903235,40.29253782055589,66.50232323958743,45.445109890586984,112.2972685491597,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.933905677511914,0.0,73.56286359697627,79.4962847538326,17.187627013846193,44.533321711211144,38.581363330410795,86.20165648236235
58,intermediate,muscle gain,female,113.36163776515424,37.753507149536304,51.8829713230094,54.56498976956229,112.37631991489899,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.728356361416167,86.65806355644405,97.86699605364144,36.04905094888666,62.60116117891845,59.94048090028413,114.28457945232225
46,beginner,muscle gain,female,90.46840511367859,44.158321736807856,60.391669363136145,53.153849707134356,119.69160563610686,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.9106095040641098,90.55669564087856,98.74591360506967,34.61301751616256,55.85683169714305,54.41729047708999,104.46280735275803
21,intermediate,general fitness,male,98.6135469969778,33.49570333397095,58.868253923957596,64.36800803269848,126.09629923053438,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.0233276891090215,0.0,84.71562710859023,80.4280307976911,20.173040978778534,49.817390174561886,41.07293289639817,90.55630352754002
22,advanced,general fitness,female,108.39698995573727,44.84619455766709,54.43532148471107,48.60150024593223,105.50390181871418,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.8853993137517464,1.9400094378678712,75.87057793061099,80.1354579372617,15.034767287782852,40.45191494545829,39.74074272406589,84.15160915563183
28,beginner,muscle gain,female,117.84421110632516,39.80788060015743,56.03861482894479,57.55741492327438,111.47733181844154,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.300380227252531,93.15702389934462,91.7333001951813,34.90071027189832,58.35424620108292,51.84338826868302,103.81150466414155
68,beginner,muscle gain,female,119.57005540606349,40.52555509917995,53.288715665778035,49.04393770185459,125.72095937517757,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.8338675773444697,94.47512761708632,99.49981743136468,32.268239016378274,59.25374798337294,52.42417569059455,106.32969427291192
38,intermediate,weight loss,female,111.71152532869826,25.51409720219322,58.51452389642507,55.968441083436815,108.57114626155894,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.522223420907471,0.0,78.04112328427753,85.09471061444194,20.77420984155363,45.54192798212722,44.70547472467209,90.09733870914017
52,beginner,muscle gain,male,105.08192569527773,34.947967026721926,50.7102185514112,56.10126465027578,107.80595826002337,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.8837067741976083,93.42908284562017,90.88973184070225,31.007811383933596,58.83869723242452,50.88909593545651,100.07723349769829
29,beginner,general fitness,male,111.48133914082972,35.5667342462405,67.7783055059231,46.50693459716904,120.66057828542672,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.2235346892502186,0.0,87.38370623005724,86.63262229342972,25.225076426739367,53.71796468190713,49.86056682933605,99.78482956336912
43,advanced,weight loss,female,94.56327468123817,25.812002038411993,53.26974670073191,54.129025883944635,125.09204503651961,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,14.499918648899289,0.0,70.09592594511452,77.40108180294524,15.688466822651437,43.20105093655657,39.24789816354469,85.71902057614317
68,advanced,general fitness,male,94.92610595408715,31.242624469811098,67.72035512911897,54.223122159199264,119.506890069595,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.693345028587198,1.9119072351760633,77.52591601012149,76.74685120401318,17.666861974351082,40.090652729315075,35.192568849656624,86.27593722743183
36,beginner,general fitness,male,107.90222711568131,44.112883612555926,67.27154800268006,51.38273348284293,94.00497563403488,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.4465376289142684,0.0,85.69160389178812,90.33416085802178,28.86315819166853,54.41169126689663,47.37010611967126,91.22164725437104
62,beginner,weight loss,male,115.51424517399687,33.522228727202716,59.03354414315373,50.543171073753086,108.59083973863358,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,3.2075697854916854,0.0,84.28291530828028,85.7762581119144,29.088986268813258,52.184432726042644,47.182185818617384,95.18589648276065
24,intermediate,general fitness,male,118.94333212117238,28.73403969116615,59.95451424430185,49.4859594823241,98.47878491957539,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.2715661037758195,0.0,83.71272245107572,83.00004031636763,22.988894909623546,45.0266697695219,41.407590632173985,85.40479075323266
64,intermediate,muscle gain,male,96.94671102909264,35.26677414052816,56.038270810689625,45.118821437493395,102.69391595279346,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.6272206718864775,85.630931013277,95.7004321420764,39.23988744574899,61.824503418352855,59.12667996148524,113.92660956569797
24,beginner,general fitness,female,112.87937680854621,25.675311544409304,69.9374919995106,45.03632568977947,108.75017613346574,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.012105204865933,0.0,87.83916294552566,91.46558624469606,28.22354347329324,52.6508786143504,47.97174776113639,94.4110222176219
43,advanced,weight loss,male,114.80357818506228,35.319773999417144,63.415443811804465,56.79574421581189,98.86114673905686,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,14.580722211798708,0.0,73.6065096061854,78.14921509680065,16.67512971257164,42.27613603841016,35.1582779874449,89.91380571444405
57,beginner,weight loss,female,106.81106350609875,36.88536612060176,69.03616571871105,50.82927822281375,110.63734683048642,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.403527444472687,0.0,83.87530041290414,86.58184286199143,28.046056553085233,51.908538795191824,49.44963273771678,99.32538885089923
22,beginner,weight loss,male,97.16571587804171,32.15388725106013,58.29593688776356,48.35777311566401,115.73103529441343,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.874451266994066,0.0,80.30468505889336,89.66608461325531,25.084648140836435,52.59005944007207,47.507085105317515,94.1726274110224
38,advanced,general fitness,female,106.66809978458303,40.25152396187119,67.66033158865572,58.69470411024599,124.99593336431191,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.6740151757677348,1.5789648783759498,75.88394872191806,75.26324967743096,18.933478743559846,43.927961589645165,37.89700745774246,88.30088305552611
31,advanced,muscle gain,female,105.45571165090294,27.714281540020107,58.96469266434134,55.57809138958891,98.45842471408798,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.025888949280764,80.03273777031558,101.48277163625671,42.29784495644198,69.31137536514052,61.127910632128454,110.34044910267899
21,intermediate,weight loss,female,106.22839270287719,42.563668197613936,67.33657744202625,63.29916553762502,102.42260121869131,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.23750684543821,0.0,75.33360817006475,85.50427328221853,20.278106169500234,45.08313653113011,44.71623992645744,91.6529583468389
40,intermediate,muscle gain,male,106.67410748257025,44.10889820780841,52.61853118989719,61.620338741440065,106.23201924363605,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.2389769648069664,87.78105510117253,97.58383548644431,38.80542259602785,64.07099440369949,57.53803238900767,109.09494589695169
59,intermediate,weight loss,male,114.64703668050933,25.024690492057772,62.737088535370184,59.53458382199934,98.98187078574877,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.951588156643906,0.0,75.16420028509447,85.6072539357237,22.544635070473024,46.06512422149178,42.660256255847244,89.67631895526954
37,intermediate,muscle gain,female,90.95285296435657,41.854433200863184,63.574070296782935,47.53163914370029,103.28160282649196,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.521357718808077,88.71548593813989,97.4587897397813,37.25519881022543,62.667095216726146,59.05674612696716,109.20549749888322
32,advanced,muscle gain,female,97.85528816653088,35.12210297814667,63.123413945728544,58.32177477917525,125.33402079674823,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.413997630596155,80.07408523231207,102.52059134357025,43.75262851049711,69.10236637541286,63.00344844171645,119.48328327152963
67,beginner,muscle gain,male,105.5100604572749,34.22811267677034,58.940552360786874,58.87852885875259,95.54619168044695,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.0443614199600626,92.39662546408265,98.3283706408853,30.834975457968515,55.075697157077535,54.40898348863883,105.3411154159474
69,intermediate,weight loss,male,94.91647085140693,29.773582137487622,63.678322200615916,60.26665179949421,107.74990374639964,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.234690614289892,0.0,78.14461111594781,86.63887557316004,22.93669198787135,48.62600220512954,40.567460086626184,87.50925330701062
62,intermediate,general fitness,female,119.23535927294137,33.946500822232736,54.78926201633186,50.26265447514818,102.43867903132573,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.958269341954354,0.0,83.58230174298409,83.08498037315496,24.036095373344004,45.32669567755879,43.95450369055437,91.99059238828671
46,advanced,general fitness,male,94.21025908608152,44.00854299260275,61.91697188994172,57.80595007327503,93.08658887065026,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.1305241124927925,1.031635396405524,79.19952842643514,76.44794138086999,16.266517545542463,44.48145455674153,36.714379359292025,85.30434893304482
25,advanced,general fitness,male,101.43701082248279,29.215752679087675,61.08469848898658,57.3655691656508,93.84501316601194,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.0620322064484014,1.569012191843857,78.56762576592176,80.65107970287214,19.043401884905535,43.88277427709522,37.39554896903467,86.45106761547882
58,beginner,muscle gain,male,115.70777659995738,28.580824769015248,56.36679044260854,52.70620099622985,121.39519649940544,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.553274234199628,91.79311662526486,96.21884500647283,33.30206627864901,55.42678575985975,54.09619588488966,106.37173292747084
65,beginner,weight loss,male,87.80222819310792,29.83792608118896,65.57727617962459,58.27013960737616,124.09332076982709,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,3.98205601301827,0.0,81.13180283675038,91.03084417327874,28.479441696327534,54.64202841634347,45.924957119508804,95.02918554846238
36,advanced,muscle gain,male,113.72408007329881,36.03668388674533,51.61744130917362,46.7339112263273,119.65630402444198,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.910359342744566,84.54766225111283,104.7789440544934,42.76019740688348,69.58250848510433,60.16062299049674,119.76201174858431
65,intermediate,weight loss,male,104.98529291411344,43.60599630866599,53.4287932258414,57.87010042243977,111.56916217350958,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.9309823389709,0.0,79.72182705007255,89.65504700673777,21.520342357015664,45.18534028043933,41.42172903394496,88.45664474080961
56,intermediate,muscle gain,female,86.11307142868847,36.47763181530515,59.423000792388756,57.12031168425333,120.90637860580999,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.7049295618331275,88.40229425001063,103.63617117002207,36.10993380299275,62.23641385498254,56.89255629519761,112.64602130008169
63,intermediate,weight loss,female,116.60195121883692,29.86964953211642,67.83473395850191,49.21248814508176,96.08063030776636,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.953685826599683,0.0,75.28107997842524,83.33803673178674,21.769855506904484,49.111932038400866,42.73947152226247,90.2351500399523
45,beginner,weight loss,female,86.371889240951,33.809046306425245,61.50319109055894,61.36427239039738,121.20806402384689,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.7964867622471345,0.0,82.80726948775039,91.81650068351753,29.5194802296883,54.381761777123,47.47659589422307,98.46784823076999
63,intermediate,weight loss,female,103.03262286949524,32.808002635714914,66.84133701878386,62.48828000525407,106.9390087500542,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.58908567846988,0.0,78.94774581158433,80.4205419380077,23.310265574981216,46.56606714260697,44.36640096552849,87.83962161718506
44,intermediate,muscle gain,female,86.71609362279884,25.931389397248743,60.35139438295187,49.20967894507319,120.01262137319992,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.837251887372716,88.07560409611703,101.45055444495932,39.43868034592547,64.92701504418173,56.54504045911978,105.88860789168018
21,advanced,general fitness,female,87.49200344660744,35.21283697058117,65.70911937221892,46.51922168474407,99.10997577678887,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.446693269504137,1.070178775346451,77.66933298743788,78.45252765916547,16.94995072434148,41.17742240350937,38.49669673413756,85.71902909501864
32,intermediate,muscle gain,male,116.05215099902622,27.520127732673476,56.5159478949125,57.07150927083099,123.30173682921428,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.9048876359260785,86.77769122758707,98.94293897781004,35.825047073461896,63.058312139344466,55.474762006417535,114.68166833626002
